Cu,Mg,Mn,Fe,Si,Zn,Zr,temperature,strength
3.8,1.4,0.8,0.1,0.2,0.2,0.2,510,390.72
3.8,1.4,0.8,0.1,0.2,0.2,0.3,510,390.48
3.8,1.4,0.8,0.1,0.2,0.3,0.1,510,391.42
3.8,1.4,0.8,0.1,0.2,0.3,0.2,510,391.18
3.8,1.4,0.8,0.1,0.2,0.3,0.3,510,390.91
3.8,1.4,0.8,0.1,0.4,0.1,0.1,510,395.81
3.8,1.4,0.8,0.1,0.4,0.1,0.2,510,395.55
3.8,1.4,0.8,0.1,0.4,0.1,0.3,510,395.29
3.8,1.4,0.8,0.1,0.4,0.2,0.1,510,396.24
3.8,1.4,0.8,0.1,0.4,0.2,0.2,510,395.99
3.8,1.4,0.8,0.1,0.4,0.2,0.3,510,395.81
3.8,1.4,0.8,0.1,0.4,0.3,0.1,510,396.68
3.8,1.4,0.8,0.1,0.4,0.3,0.2,510,396.43
3.8,1.4,0.8,0.1,0.4,0.3,0.3,510,396.2
3.8,1.4,0.8,0.1,0.6,0.1,0.1,510,390.18
3.8,1.4,0.8,0.1,0.6,0.1,0.2,510,389.93
3.8,1.4,0.8,0.1,0.6,0.1,0.3,510,389.7
3.8,1.4,0.8,0.1,0.6,0.2,0.1,510,390.61
3.8,1.4,0.8,0.1,0.6,0.2,0.2,510,390.33
3.8,1.4,0.8,0.1,0.6,0.2,0.3,510,390.14
3.8,1.4,0.8,0.1,0.6,0.3,0.1,510,391.02
3.8,1.4,0.8,0.1,0.6,0.3,0.2,510,390.76
3.8,1.4,0.8,0.1,0.6,0.3,0.3,510,390.54
3.8,1.4,0.8,0.2,0.2,0.1,0.1,510,390.81
3.8,1.4,0.8,0.2,0.2,0.1,0.2,510,390.58
3.8,1.4,0.8,0.2,0.2,0.1,0.3,510,390.35
3.8,1.4,0.8,0.2,0.2,0.2,0.1,510,391.29
3.8,1.4,0.8,0.2,0.2,0.2,0.2,510,391.05
3.8,1.4,0.8,0.2,0.2,0.2,0.3,510,390.78
3.8,1.4,0.8,0.2,0.2,0.3,0.1,510,391.76
3.8,1.4,0.8,0.2,0.2,0.3,0.2,510,391.48
3.8,1.4,0.8,0.2,0.2,0.3,0.3,510,391.25
3.8,1.4,0.8,0.2,0.4,0.1,0.1,510,395.37
3.8,1.4,0.8,0.2,0.4,0.1,0.2,510,395.12
3.8,1.4,0.8,0.2,0.4,0.1,0.3,510,394.86
3.8,1.4,0.8,0.2,0.4,0.2,0.1,510,395.8
3.8,1.4,0.8,0.2,0.4,0.2,0.2,510,395.55
3.8,1.4,0.8,0.2,0.4,0.2,0.3,510,395.27
3.8,1.4,0.8,0.2,0.4,0.3,0.1,510,396.24
3.8,1.4,0.8,0.2,0.4,0.3,0.2,510,395.96
3.8,1.4,0.8,0.2,0.4,0.3,0.3,510,395.72
3.8,1.4,0.8,0.2,0.6,0.1,0.1,510,389.65
3.8,1.4,0.8,0.2,0.6,0.1,0.2,510,389.37
3.8,1.4,0.8,0.2,0.6,0.1,0.3,510,389.17
3.8,1.4,0.8,0.2,0.6,0.2,0.1,510,390.06
3.8,1.4,0.8,0.2,0.6,0.2,0.2,510,389.8
3.8,1.4,0.8,0.2,0.6,0.2,0.3,510,389.58
3.8,1.4,0.8,0.2,0.6,0.3,0.1,510,390.49
3.8,1.4,0.8,0.2,0.6,0.3,0.2,510,390.21
3.8,1.4,0.8,0.2,0.6,0.3,0.3,510,390.01
3.8,1.4,0.8,0.3,0.2,0.1,0.1,510,389.18
3.8,1.4,0.8,0.3,0.2,0.1,0.2,510,388.93
3.8,1.4,0.8,0.3,0.2,0.1,0.3,510,388.64
3.8,1.4,0.8,0.3,0.2,0.2,0.1,510,389.68
3.8,1.4,0.8,0.3,0.2,0.2,0.2,510,389.43
3.8,1.4,0.8,0.3,0.2,0.2,0.3,510,389.14
3.8,1.4,0.8,0.3,0.2,0.3,0.1,510,390.17
3.8,1.4,0.8,0.3,0.2,0.3,0.2,510,389.89
3.8,1.4,0.8,0.3,0.2,0.3,0.3,510,389.65
3.8,1.4,0.8,0.3,0.4,0.1,0.1,510,394.79
3.8,1.4,0.8,0.3,0.4,0.1,0.2,510,394.54
3.8,1.4,0.8,0.3,0.4,0.1,0.3,510,394.26
3.8,1.4,0.8,0.3,0.4,0.2,0.1,510,395.23
3.8,1.4,0.8,0.3,0.4,0.2,0.2,510,394.96
3.8,1.4,0.8,0.3,0.4,0.2,0.3,510,394.7
3.8,1.4,0.8,0.3,0.4,0.3,0.1,510,395.64
3.8,1.4,0.8,0.3,0.4,0.3,0.2,510,395.4
3.8,1.4,0.8,0.3,0.4,0.3,0.3,510,395.15
3.8,1.4,0.8,0.3,0.6,0.1,0.1,510,389.0
3.8,1.4,0.8,0.3,0.6,0.1,0.2,510,388.75
3.8,1.4,0.8,0.3,0.6,0.1,0.3,510,388.46
3.8,1.4,0.8,0.3,0.6,0.2,0.1,510,389.44
3.8,1.4,0.8,0.3,0.6,0.2,0.2,510,389.19
3.8,1.4,0.8,0.3,0.6,0.2,0.3,510,388.9
3.8,1.4,0.8,0.3,0.6,0.3,0.1,510,389.87
3.8,1.4,0.8,0.3,0.6,0.3,0.2,510,389.6
3.8,1.4,0.8,0.3,0.6,0.3,0.3,510,389.34
3.8,1.6,0.4,0.1,0.2,0.1,0.1,510,406.72
3.8,1.6,0.4,0.1,0.2,0.1,0.2,510,406.47
3.8,1.6,0.4,0.1,0.2,0.1,0.3,510,406.3
3.8,1.6,0.4,0.1,0.2,0.2,0.1,510,407.16
3.8,1.6,0.4,0.1,0.2,0.2,0.2,510,406.93
3.8,1.6,0.4,0.1,0.2,0.2,0.3,510,406.74
3.8,1.6,0.4,0.1,0.2,0.3,0.1,510,407.62
3.8,1.6,0.4,0.1,0.2,0.3,0.2,510,407.37
3.8,1.6,0.4,0.1,0.2,0.3,0.3,510,407.18
3.8,1.6,0.4,0.1,0.4,0.1,0.1,510,397.77
3.8,1.6,0.4,0.1,0.4,0.1,0.2,510,397.57
3.8,1.6,0.4,0.1,0.4,0.1,0.3,510,397.34
3.8,1.6,0.4,0.1,0.4,0.2,0.1,510,398.19
3.8,1.6,0.4,0.1,0.4,0.2,0.2,510,398.01
3.8,1.6,0.4,0.1,0.4,0.2,0.3,510,397.74
3.8,1.6,0.4,0.1,0.4,0.3,0.1,510,398.63
3.8,1.6,0.4,0.1,0.4,0.3,0.2,510,398.42
3.8,1.6,0.4,0.1,0.4,0.3,0.3,510,398.17
3.8,1.6,0.4,0.1,0.6,0.1,0.1,510,392.46
3.8,1.6,0.4,0.1,0.6,0.1,0.2,510,392.26
3.8,1.6,0.4,0.1,0.6,0.1,0.3,510,391.98
3.8,1.6,0.4,0.1,0.6,0.2,0.1,510,392.88
3.8,1.6,0.4,0.1,0.6,0.2,0.2,510,392.69
3.8,1.6,0.4,0.1,0.6,0.2,0.3,510,392.41
3.8,1.6,0.4,0.1,0.6,0.3,0.1,510,393.31
3.8,1.6,0.4,0.1,0.6,0.3,0.2,510,393.09
3.8,1.6,0.4,0.1,0.6,0.3,0.3,510,392.84
3.8,1.6,0.4,0.2,0.2,0.1,0.1,510,404.57
3.8,1.6,0.4,0.2,0.2,0.1,0.2,510,404.34
3.8,1.6,0.4,0.2,0.2,0.1,0.3,510,404.13
3.8,1.6,0.4,0.2,0.2,0.2,0.1,510,405.02
3.8,1.6,0.4,0.2,0.2,0.2,0.2,510,404.79
3.8,1.6,0.4,0.2,0.2,0.2,0.3,510,404.58
3.8,1.6,0.4,0.2,0.2,0.3,0.1,510,405.47
3.8,1.6,0.4,0.2,0.2,0.3,0.2,510,405.23
3.8,1.6,0.4,0.2,0.2,0.3,0.3,510,405.02
3.8,1.6,0.4,0.2,0.4,0.1,0.1,510,396.44
3.8,1.6,0.4,0.2,0.4,0.1,0.2,510,396.2
3.8,1.6,0.4,0.2,0.4,0.1,0.3,510,395.99
3.8,1.6,0.4,0.2,0.4,0.2,0.1,510,396.89
3.8,1.6,0.4,0.2,0.4,0.2,0.2,510,396.63
3.8,1.6,0.4,0.2,0.4,0.2,0.3,510,396.42
3.8,1.6,0.4,0.2,0.4,0.3,0.1,510,397.31
3.8,1.6,0.4,0.2,0.4,0.3,0.2,510,397.04
3.8,1.6,0.4,0.2,0.4,0.3,0.3,510,396.85
3.8,1.6,0.4,0.2,0.6,0.1,0.1,510,391.14
3.8,1.6,0.4,0.2,0.6,0.1,0.2,510,390.95
3.8,1.6,0.4,0.2,0.6,0.1,0.3,510,390.67
3.8,1.6,0.4,0.2,0.6,0.2,0.1,510,391.58
3.8,1.6,0.4,0.2,0.6,0.2,0.2,510,391.36
3.8,1.6,0.4,0.2,0.6,0.2,0.3,510,391.1
3.8,1.6,0.4,0.2,0.6,0.3,0.1,510,391.98
3.8,1.6,0.4,0.2,0.6,0.3,0.2,510,391.79
3.8,1.6,0.4,0.2,0.6,0.3,0.3,510,391.5
3.8,1.6,0.4,0.3,0.2,0.1,0.1,510,399.96
3.8,1.6,0.4,0.3,0.2,0.1,0.2,510,399.72
3.8,1.6,0.4,0.3,0.2,0.1,0.3,510,399.49
3.8,1.6,0.4,0.3,0.2,0.2,0.1,510,400.42
3.8,1.6,0.4,0.3,0.2,0.2,0.2,510,400.19
3.8,1.6,0.4,0.3,0.2,0.2,0.3,510,399.98
3.8,1.6,0.4,0.3,0.2,0.3,0.1,510,400.89
3.8,1.6,0.4,0.3,0.2,0.3,0.2,510,400.65
3.8,1.6,0.4,0.3,0.2,0.3,0.3,510,400.47
3.8,1.6,0.4,0.3,0.4,0.1,0.1,510,395.45
3.8,1.6,0.4,0.3,0.4,0.1,0.2,510,395.2
3.8,1.6,0.4,0.3,0.4,0.1,0.3,510,394.93
3.8,1.6,0.4,0.3,0.4,0.2,0.1,510,395.88
3.8,1.6,0.4,0.3,0.4,0.2,0.2,510,395.6
3.8,1.6,0.4,0.3,0.4,0.2,0.3,510,395.36
3.8,1.6,0.4,0.3,0.4,0.3,0.1,510,396.28
3.8,1.6,0.4,0.3,0.4,0.3,0.2,510,396.04
3.8,1.6,0.4,0.3,0.4,0.3,0.3,510,395.79
3.8,1.6,0.4,0.3,0.6,0.1,0.1,510,390.07
3.8,1.6,0.4,0.3,0.6,0.1,0.2,510,389.79
3.8,1.6,0.4,0.3,0.6,0.1,0.3,510,389.59
3.8,1.6,0.4,0.3,0.6,0.2,0.1,510,390.47
3.8,1.6,0.4,0.3,0.6,0.2,0.2,510,390.22
3.8,1.6,0.4,0.3,0.6,0.2,0.3,510,390.0
3.8,1.6,0.4,0.3,0.6,0.3,0.1,510,390.9
3.8,1.6,0.4,0.3,0.6,0.3,0.2,510,390.65
3.8,1.6,0.4,0.3,0.6,0.3,0.3,510,390.43
3.8,1.6,0.6,0.1,0.2,0.1,0.1,510,401.99
3.8,1.6,0.6,0.1,0.2,0.1,0.2,510,401.7
3.8,1.6,0.6,0.1,0.2,0.1,0.3,510,401.36
3.8,1.6,0.6,0.1,0.2,0.2,0.1,510,402.48
3.8,1.6,0.6,0.1,0.2,0.2,0.2,510,402.14
3.8,1.6,0.6,0.1,0.2,0.2,0.3,510,401.86
3.8,1.6,0.6,0.1,0.2,0.3,0.1,510,402.92
3.8,1.6,0.6,0.1,0.2,0.3,0.2,510,402.63
3.8,1.6,0.6,0.1,0.2,0.3,0.3,510,402.32
3.8,1.6,0.6,0.1,0.4,0.1,0.1,510,397.96
3.8,1.6,0.6,0.1,0.4,0.1,0.2,510,397.62
3.8,1.6,0.6,0.1,0.4,0.1,0.3,510,397.23
3.8,1.6,0.6,0.1,0.4,0.2,0.1,510,398.47
3.8,1.6,0.6,0.1,0.4,0.2,0.2,510,398.09
3.8,1.6,0.6,0.1,0.4,0.2,0.3,510,397.74
3.8,1.6,0.6,0.1,0.4,0.3,0.1,510,398.94
3.8,1.6,0.6,0.1,0.4,0.3,0.2,510,398.6
3.8,1.6,0.6,0.1,0.4,0.3,0.3,510,398.26
3.8,1.6,0.6,0.1,0.6,0.1,0.1,510,392.46
3.8,1.6,0.6,0.1,0.6,0.1,0.2,510,392.18
3.8,1.6,0.6,0.1,0.6,0.1,0.3,510,391.99
3.8,1.6,0.6,0.1,0.6,0.2,0.1,510,392.87
3.8,1.6,0.6,0.1,0.6,0.2,0.2,510,392.62
3.8,1.6,0.6,0.1,0.6,0.2,0.3,510,392.39
3.8,1.6,0.6,0.1,0.6,0.3,0.1,510,393.3
3.8,1.6,0.6,0.1,0.6,0.3,0.2,510,393.05
3.8,1.6,0.6,0.1,0.6,0.3,0.3,510,392.82
3.8,1.6,0.6,0.2,0.2,0.1,0.1,510,402.16
3.8,1.6,0.6,0.2,0.2,0.1,0.2,510,401.86
3.8,1.6,0.6,0.2,0.2,0.1,0.3,510,401.62
3.8,1.6,0.6,0.2,0.2,0.2,0.1,510,402.58
3.8,1.6,0.6,0.2,0.2,0.2,0.2,510,402.33
3.8,1.6,0.6,0.2,0.2,0.2,0.3,510,402.15
3.8,1.6,0.6,0.2,0.2,0.3,0.1,510,403.05
3.8,1.6,0.6,0.2,0.2,0.3,0.2,510,402.84
3.8,1.6,0.6,0.2,0.2,0.3,0.3,510,402.62
3.8,1.6,0.6,0.2,0.4,0.1,0.1,510,397.59
3.8,1.6,0.6,0.2,0.4,0.1,0.2,510,397.32
3.8,1.6,0.6,0.2,0.4,0.1,0.3,510,397.08
3.8,1.6,0.6,0.2,0.4,0.2,0.1,510,398.0
3.8,1.6,0.6,0.2,0.4,0.2,0.2,510,397.75
3.8,1.6,0.6,0.2,0.4,0.2,0.3,510,397.52
3.8,1.6,0.6,0.2,0.4,0.3,0.1,510,398.44
3.8,1.6,0.6,0.2,0.4,0.3,0.2,510,398.19
3.8,1.6,0.6,0.2,0.4,0.3,0.3,510,397.95
3.8,1.6,0.6,0.2,0.6,0.1,0.1,510,391.66
3.8,1.6,0.6,0.2,0.6,0.1,0.2,510,391.41
3.8,1.6,0.6,0.2,0.6,0.1,0.3,510,391.16
3.8,1.6,0.6,0.2,0.6,0.2,0.1,510,392.1
3.8,1.6,0.6,0.2,0.6,0.2,0.2,510,391.85
3.8,1.6,0.6,0.2,0.6,0.2,0.3,510,391.57
3.8,1.6,0.6,0.2,0.6,0.3,0.1,510,392.53
3.8,1.6,0.6,0.2,0.6,0.3,0.2,510,392.25
3.8,1.6,0.6,0.2,0.6,0.3,0.3,510,392.0
3.8,1.6,0.6,0.3,0.2,0.1,0.1,510,399.53
3.8,1.6,0.6,0.3,0.2,0.1,0.2,510,399.28
3.8,1.6,0.6,0.3,0.2,0.1,0.3,510,399.14
3.8,1.6,0.6,0.3,0.2,0.2,0.1,510,400.04
3.8,1.6,0.6,0.3,0.2,0.2,0.2,510,399.9
3.8,1.6,0.6,0.3,0.2,0.2,0.3,510,399.67
3.8,1.6,0.6,0.3,0.2,0.3,0.1,510,400.66
3.8,1.6,0.6,0.3,0.2,0.3,0.2,510,400.41
3.8,1.6,0.6,0.3,0.2,0.3,0.3,510,400.18
3.8,1.6,0.6,0.3,0.4,0.1,0.1,510,396.71
3.8,1.6,0.6,0.3,0.4,0.1,0.2,510,396.46
3.8,1.6,0.6,0.3,0.4,0.1,0.3,510,396.23
3.8,1.6,0.6,0.3,0.4,0.2,0.1,510,397.15
3.8,1.6,0.6,0.3,0.4,0.2,0.2,510,396.9
3.8,1.6,0.6,0.3,0.4,0.2,0.3,510,396.66
3.8,1.6,0.6,0.3,0.4,0.3,0.1,510,397.58
3.8,1.6,0.6,0.3,0.4,0.3,0.2,510,397.33
3.8,1.6,0.6,0.3,0.4,0.3,0.3,510,397.06
3.8,1.6,0.6,0.3,0.6,0.1,0.1,510,390.79
3.8,1.6,0.6,0.3,0.6,0.1,0.2,510,390.54
3.8,1.6,0.6,0.3,0.6,0.1,0.3,510,390.27
3.8,1.6,0.6,0.3,0.6,0.2,0.1,510,391.23
3.8,1.6,0.6,0.3,0.6,0.2,0.2,510,390.95
3.8,1.6,0.6,0.3,0.6,0.2,0.3,510,390.7
3.8,1.6,0.6,0.3,0.6,0.3,0.1,510,391.63
3.8,1.6,0.6,0.3,0.6,0.3,0.2,510,391.39
3.8,1.6,0.6,0.3,0.6,0.3,0.3,510,391.11
3.8,1.6,0.8,0.1,0.2,0.1,0.1,510,396.63
3.8,1.6,0.8,0.1,0.2,0.1,0.2,510,396.28
3.8,1.6,0.8,0.1,0.2,0.1,0.3,510,395.97
3.8,1.6,0.8,0.1,0.2,0.2,0.1,510,397.07
3.8,1.6,0.8,0.1,0.2,0.2,0.2,510,396.76
3.8,1.6,0.8,0.1,0.2,0.2,0.3,510,396.47
3.8,1.6,0.8,0.1,0.2,0.3,0.1,510,397.54
3.8,1.6,0.8,0.1,0.2,0.3,0.2,510,397.25
3.8,1.6,0.8,0.1,0.2,0.3,0.3,510,396.97
3.8,1.6,0.8,0.1,0.4,0.1,0.1,510,392.37
3.8,1.6,0.8,0.1,0.4,0.1,0.2,510,391.98
3.8,1.6,0.8,0.1,0.4,0.1,0.3,510,391.63
3.8,1.6,0.8,0.1,0.4,0.2,0.1,510,392.84
3.8,1.6,0.8,0.1,0.4,0.2,0.2,510,392.5
3.8,1.6,0.8,0.1,0.4,0.2,0.3,510,392.15
3.8,1.6,0.8,0.1,0.4,0.3,0.1,510,393.36
3.8,1.6,0.8,0.1,0.4,0.3,0.2,510,393.02
3.8,1.6,0.8,0.1,0.4,0.3,0.3,510,392.62
3.8,1.6,0.8,0.1,0.6,0.1,0.1,510,392.38
3.8,1.6,0.8,0.1,0.6,0.1,0.2,510,392.12
3.8,1.6,0.8,0.1,0.6,0.1,0.3,510,391.85
3.8,1.6,0.8,0.1,0.6,0.2,0.1,510,392.81
3.8,1.6,0.8,0.1,0.6,0.2,0.2,510,392.53
3.8,1.6,0.8,0.1,0.6,0.2,0.3,510,392.29
3.8,1.6,0.8,0.1,0.6,0.3,0.1,510,393.22
3.8,1.6,0.8,0.1,0.6,0.3,0.2,510,392.98
3.8,1.6,0.8,0.1,0.6,0.3,0.3,510,392.69
3.8,1.6,0.8,0.2,0.2,0.1,0.1,510,396.94
3.8,1.6,0.8,0.2,0.2,0.1,0.2,510,396.74
3.8,1.6,0.8,0.2,0.2,0.1,0.3,510,396.5
3.8,1.6,0.8,0.2,0.2,0.2,0.1,510,397.46
3.8,1.6,0.8,0.2,0.2,0.2,0.2,510,397.22
3.8,1.6,0.8,0.2,0.2,0.2,0.3,510,396.98
3.8,1.6,0.8,0.2,0.2,0.3,0.1,510,397.93
3.8,1.6,0.8,0.2,0.2,0.3,0.2,510,397.69
3.8,1.6,0.8,0.2,0.2,0.3,0.3,510,397.43
3.8,1.6,0.8,0.2,0.4,0.1,0.1,510,397.46
3.8,1.6,0.8,0.2,0.4,0.1,0.2,510,397.11
3.8,1.6,0.8,0.2,0.4,0.1,0.3,510,396.77
3.8,1.6,0.8,0.2,0.4,0.2,0.1,510,397.99
3.8,1.6,0.8,0.2,0.4,0.2,0.2,510,397.65
3.8,1.6,0.8,0.2,0.4,0.2,0.3,510,397.27
3.8,1.6,0.8,0.2,0.4,0.3,0.1,510,398.52
3.8,1.6,0.8,0.2,0.4,0.3,0.2,510,398.13
3.8,1.6,0.8,0.2,0.4,0.3,0.3,510,397.78
3.8,1.6,0.8,0.2,0.6,0.1,0.1,510,391.91
3.8,1.6,0.8,0.2,0.6,0.1,0.2,510,391.63
3.8,1.6,0.8,0.2,0.6,0.1,0.3,510,391.38
3.8,1.6,0.8,0.2,0.6,0.2,0.1,510,392.32
3.8,1.6,0.8,0.2,0.6,0.2,0.2,510,392.07
3.8,1.6,0.8,0.2,0.6,0.2,0.3,510,391.82
3.8,1.6,0.8,0.2,0.6,0.3,0.1,510,392.75
3.8,1.6,0.8,0.2,0.6,0.3,0.2,510,392.51
3.8,1.6,0.8,0.2,0.6,0.3,0.3,510,392.24
3.8,1.6,0.8,0.3,0.2,0.1,0.1,510,394.68
3.8,1.6,0.8,0.3,0.2,0.1,0.2,510,394.59
3.8,1.6,0.8,0.3,0.2,0.1,0.3,510,394.34
3.8,1.6,0.8,0.3,0.2,0.2,0.1,510,395.31
3.8,1.6,0.8,0.3,0.2,0.2,0.2,510,395.1
3.8,1.6,0.8,0.3,0.2,0.2,0.3,510,394.8
3.8,1.6,0.8,0.3,0.2,0.3,0.1,510,395.81
3.8,1.6,0.8,0.3,0.2,0.3,0.2,510,395.55
3.8,1.6,0.8,0.3,0.2,0.3,0.3,510,395.33
3.8,1.6,0.8,0.3,0.4,0.1,0.1,510,399.43
3.8,1.6,0.8,0.3,0.4,0.1,0.2,510,399.17
3.8,1.6,0.8,0.3,0.4,0.1,0.3,510,398.85
3.8,1.6,0.8,0.3,0.4,0.2,0.1,510,399.88
3.8,1.6,0.8,0.3,0.4,0.2,0.2,510,399.55
3.8,1.6,0.8,0.3,0.4,0.2,0.3,510,399.35
3.8,1.6,0.8,0.3,0.4,0.3,0.1,510,400.32
3.8,1.6,0.8,0.3,0.4,0.3,0.2,510,400.02
3.8,1.6,0.8,0.3,0.4,0.3,0.3,510,399.8
3.8,1.6,0.8,0.3,0.6,0.1,0.1,510,391.3
3.8,1.6,0.8,0.3,0.6,0.1,0.2,510,391.04
3.8,1.6,0.8,0.3,0.6,0.1,0.3,510,390.8
3.8,1.6,0.8,0.3,0.6,0.2,0.1,510,391.74
3.8,1.6,0.8,0.3,0.6,0.2,0.2,510,391.48
3.8,1.6,0.8,0.3,0.6,0.2,0.3,510,391.22
3.8,1.6,0.8,0.3,0.6,0.3,0.1,510,392.17
3.8,1.6,0.8,0.3,0.6,0.3,0.2,510,391.9
3.8,1.6,0.8,0.3,0.6,0.3,0.3,510,391.66
3.8,1.8,0.4,0.1,0.2,0.1,0.1,510,409.41
3.8,1.8,0.4,0.1,0.2,0.1,0.2,510,409.14
3.8,1.8,0.4,0.1,0.2,0.1,0.3,510,408.82
3.8,1.8,0.4,0.1,0.2,0.2,0.1,510,409.89
3.8,1.8,0.4,0.1,0.2,0.2,0.2,510,409.57
3.8,1.8,0.4,0.1,0.2,0.2,0.3,510,409.3
3.8,1.8,0.4,0.1,0.2,0.3,0.1,510,410.37
3.8,1.8,0.4,0.1,0.2,0.3,0.2,510,410.05
3.8,1.8,0.4,0.1,0.2,0.3,0.3,510,409.78
3.8,1.8,0.4,0.1,0.4,0.1,0.1,510,400.5
3.8,1.8,0.4,0.1,0.4,0.1,0.2,510,400.27
3.8,1.8,0.4,0.1,0.4,0.1,0.3,510,400.03
3.8,1.8,0.4,0.1,0.4,0.2,0.1,510,400.94
3.8,1.8,0.4,0.1,0.4,0.2,0.2,510,400.71
3.8,1.8,0.4,0.1,0.4,0.2,0.3,510,400.47
3.8,1.8,0.4,0.1,0.4,0.3,0.1,510,401.39
3.8,1.8,0.4,0.1,0.4,0.3,0.2,510,401.14
3.8,1.8,0.4,0.1,0.4,0.3,0.3,510,400.88
3.8,1.8,0.4,0.1,0.6,0.1,0.1,510,394.46
3.8,1.8,0.4,0.1,0.6,0.1,0.2,510,394.21
3.8,1.8,0.4,0.1,0.6,0.1,0.3,510,393.97
3.8,1.8,0.4,0.1,0.6,0.2,0.1,510,394.9
3.8,1.8,0.4,0.1,0.6,0.2,0.2,510,394.65
3.8,1.8,0.4,0.1,0.6,0.2,0.3,510,394.37
3.8,1.8,0.4,0.1,0.6,0.3,0.1,510,395.33
3.8,1.8,0.4,0.1,0.6,0.3,0.2,510,395.05
3.8,1.8,0.4,0.1,0.6,0.3,0.3,510,394.81
3.8,1.8,0.4,0.2,0.2,0.1,0.1,510,409.08
3.8,1.8,0.4,0.2,0.2,0.1,0.2,510,408.87
3.8,1.8,0.4,0.2,0.2,0.1,0.3,510,408.64
3.8,1.8,0.4,0.2,0.2,0.2,0.1,510,409.53
3.8,1.8,0.4,0.2,0.2,0.2,0.2,510,409.32
3.8,1.8,0.4,0.2,0.2,0.2,0.3,510,409.09
3.8,1.8,0.4,0.2,0.2,0.3,0.1,510,410.0
3.8,1.8,0.4,0.2,0.2,0.3,0.2,510,409.76
3.8,1.8,0.4,0.2,0.2,0.3,0.3,510,409.53
3.8,1.8,0.4,0.2,0.4,0.1,0.1,510,400.04
3.8,1.8,0.4,0.2,0.4,0.1,0.2,510,399.86
3.8,1.8,0.4,0.2,0.4,0.1,0.3,510,399.6
3.8,1.8,0.4,0.2,0.4,0.2,0.1,510,400.48
3.8,1.8,0.4,0.2,0.4,0.2,0.2,510,400.3
3.8,1.8,0.4,0.2,0.4,0.2,0.3,510,399.96
3.8,1.8,0.4,0.2,0.4,0.3,0.1,510,400.99
3.8,1.8,0.4,0.2,0.4,0.3,0.2,510,400.65
3.8,1.8,0.4,0.2,0.4,0.3,0.3,510,400.43
3.8,1.8,0.4,0.2,0.6,0.1,0.1,510,393.15
3.8,1.8,0.4,0.2,0.6,0.1,0.2,510,392.91
3.8,1.8,0.4,0.2,0.6,0.1,0.3,510,392.63
3.8,1.8,0.4,0.2,0.6,0.2,0.1,510,393.6
3.8,1.8,0.4,0.2,0.6,0.2,0.2,510,393.32
3.8,1.8,0.4,0.2,0.6,0.2,0.3,510,393.07
3.8,1.8,0.4,0.2,0.6,0.3,0.1,510,394.0
3.8,1.8,0.4,0.2,0.6,0.3,0.2,510,393.75
3.8,1.8,0.4,0.2,0.6,0.3,0.3,510,393.5
3.8,1.8,0.4,0.3,0.2,0.1,0.1,510,404.46
3.8,1.8,0.4,0.3,0.2,0.1,0.2,510,404.29
3.8,1.8,0.4,0.3,0.2,0.1,0.3,510,404.05
3.8,1.8,0.4,0.3,0.2,0.2,0.1,510,404.97
3.8,1.8,0.4,0.3,0.2,0.2,0.2,510,404.75
3.8,1.8,0.4,0.3,0.2,0.2,0.3,510,404.52
3.8,1.8,0.4,0.3,0.2,0.3,0.1,510,405.45
3.8,1.8,0.4,0.3,0.2,0.3,0.2,510,405.22
3.8,1.8,0.4,0.3,0.2,0.3,0.3,510,405.04
3.8,1.8,0.4,0.3,0.4,0.1,0.1,510,399.47
3.8,1.8,0.4,0.3,0.4,0.1,0.2,510,399.3
3.8,1.8,0.4,0.3,0.4,0.1,0.3,510,398.96
3.8,1.8,0.4,0.3,0.4,0.2,0.1,510,400.06
3.8,1.8,0.4,0.3,0.4,0.2,0.2,510,399.73
3.8,1.8,0.4,0.3,0.4,0.2,0.3,510,399.44
3.8,1.8,0.4,0.3,0.4,0.3,0.1,510,400.49
3.8,1.8,0.4,0.3,0.4,0.3,0.2,510,400.2
3.8,1.8,0.4,0.3,0.4,0.3,0.3,510,399.94
3.8,1.8,0.4,0.3,0.6,0.1,0.1,510,392.11
3.8,1.8,0.4,0.3,0.6,0.1,0.2,510,391.85
3.8,1.8,0.4,0.3,0.6,0.1,0.3,510,391.6
3.8,1.8,0.4,0.3,0.6,0.2,0.1,510,392.54
3.8,1.8,0.4,0.3,0.6,0.2,0.2,510,392.29
3.8,1.8,0.4,0.3,0.6,0.2,0.3,510,392.05
3.8,1.8,0.4,0.3,0.6,0.3,0.1,510,392.97
3.8,1.8,0.4,0.3,0.6,0.3,0.2,510,392.72
3.8,1.8,0.4,0.3,0.6,0.3,0.3,510,392.45
3.8,1.8,0.6,0.1,0.2,0.1,0.1,510,403.93
3.8,1.8,0.6,0.1,0.2,0.1,0.2,510,403.67
3.8,1.8,0.6,0.1,0.2,0.1,0.3,510,403.34
3.8,1.8,0.6,0.1,0.2,0.2,0.1,510,404.41
3.8,1.8,0.6,0.1,0.2,0.2,0.2,510,404.09
3.8,1.8,0.6,0.1,0.2,0.2,0.3,510,403.82
3.8,1.8,0.6,0.1,0.2,0.3,0.1,510,404.85
3.8,1.8,0.6,0.1,0.2,0.3,0.2,510,404.58
3.8,1.8,0.6,0.1,0.2,0.3,0.3,510,404.29
